playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height_x,weight_x,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race,tm,player,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,production,prod_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truesalary,truetimevorp,adjusted_production,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
stackje01,2004,1,DAL,NBA,56,0,1617,833,38,145,183,127,53,10,106,104,662,274,298,253,120,32,13,0,403,209,20,33,53,30,8,3,21,22,176,68,66,57,40,16,,Jerry,Jerry,Darnell,Stackhouse,,,,,G-F,0.0,0.0,78.0,218.0,North Carolina,,1974-11-05,Kinston,NC,USA,Kinston / Oak Hill,Kinston / Mouth of Wilson,NC / VA,USA,0000-00-00,B,WAS,Jerry Stackhouse,29,26,774,13.2,0.494,0.20199999999999999,0.321,2.3,11.6,6.8,25.1,1.6,0.3,19.4,26.0,,-0.2,0.4,0.2,0.013000000000000001,,-1.1,-2.0,-3.1,-0.2,-0.012,0.025,21.0,-6.69,19830,82,0.187,0.5,333128,0.5,1.39,-0.88,0.21,-2.81,-0.08,-2.38,0.195,-0.47,-2.56,-1.09,-3.5,2.5,-0.7,-0.3,0.0,0.4,-0.9,0.0,0.0,-0.5,-0.1,-4.4,-1.2,-0.8,-2.3,-1.3,1.7,-0.3,0.1,-2.2,1.8,-0.4,-0.4,0.9,0.2,29.8,25.8,-3.5,-0.7,-0.3,-0.9,-1.3,-0.3,0.1,0.2,-2.2,-0.4,-0.4,-1.2,"($300,000)","($3,200,000)",-1.1,-2.1,0.2,0.0,"$900,000 ",-0.3,"($300,000)",-0.8,0.2,-1.0,-0.8,2.0,3.0,29.24,8.0,78.0,218.0,2.0,29.0
stackje01,2005,1,DAL,NBA,55,0,1525,715,32,121,153,160,37,10,121,96,603,242,221,195,130,36,22,0,711,302,20,42,62,56,12,6,37,43,276,111,74,58,65,22,,Jerry,Jerry,Darnell,Stackhouse,,,,,G-F,0.0,0.0,78.0,218.0,North Carolina,,1974-11-05,Kinston,NC,USA,Kinston / Oak Hill,Kinston / Mouth of Wilson,NC / VA,USA,0000-00-00,B,DAL,Jerry Stackhouse,30,56,1617,15.9,0.525,0.18100000000000002,0.45,2.7,9.8,6.3,13.0,1.7,0.5,11.8,24.9,,1.9,1.5,3.5,0.10300000000000001,,0.2,-1.0,-0.7,0.5,0.057,0.046,22.0,6.55,19730,82,0.196,0.545,345264,0.547,-0.97,-0.47,-0.04,-1.14,0.09,-2.49,0.41,-1.02,0.27,1.52,-1.0,2.2,-0.4,0.4,-0.6,0.2,-0.4,0.1,0.0,-0.6,-0.3,4.4,1.1,0.8,2.1,0.2,1.5,0.1,0.8,-1.2,1.6,-0.5,-0.4,1.4,0.4,28.9,27.0,-1.0,-0.4,0.4,0.6,0.2,0.1,0.8,1.1,-1.2,-0.5,-0.4,-0.5,"$2,900,000 ","$3,800,000 ",1.1,0.0,0.51,1.1,"$5,800,000 ",0.5,"$3,400,000 ",1.1,2.1,-1.0,1.4,2.3,2.0,30.24,9.0,78.0,218.0,2.0,30.0
stevede01,2001,1,UTA,NBA,67,0,1134,325,44,87,131,116,29,24,68,82,371,143,53,37,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,UTA,DeShawn Stevenson,19,40,293,4.3,0.413,0.132,0.418,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,,-0.6,0.2,-0.4,-0.071,,-5.4,-1.3,-6.7,-0.3,-0.10099999999999999,0.03,16.9,5.53,19780,82,0.17,0.546,335914,0.5479999999999999,-1.77,-0.39,-0.33,-4.57,-2.45,-9.18,0.07400000000000001,-0.68,-0.42,1.41,-7.8,3.1,-0.6,-0.4,-0.5,0.0,-5.4,0.1,-1.3,-7.1,-0.5,4.6,0.6,1.0,0.9,-6.1,2.0,-0.5,-0.3,-1.7,2.3,-0.1,-0.1,-4.4,0.1,7.3,6.7,-7.8,-0.6,-0.4,-0.9,-6.1,-0.5,-0.3,-0.7,-1.7,-0.1,-0.1,-0.2,"($900,000)","($2,900,000)",-3.3,-4.9,0.0,0.0,,0.0,,-1.2,-0.9,-0.3,0.0,2.1,2.0,19.83,0.0,77.0,210.0,2.0,20.0
stevede01,2002,1,UTA,NBA,61,0,760,279,22,63,85,40,22,8,49,57,284,114,68,47,12,4,4,0,37,18,2,5,7,4,1,0,0,3,15,6,6,6,2,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,UTA,DeShawn Stevenson,20,67,1134,8.2,0.41200000000000003,0.067,0.14300000000000002,4.6,9.3,7.0,17.1,1.4,1.7,14.7,18.4,,-0.9,0.7,-0.2,-0.01,,-3.7,-0.8,-4.5,-0.7,-0.039,0.028999999999999998,15.7,1.6,19830,82,0.18100000000000002,0.529,335839,0.535,0.56,-0.32,-0.2,-3.7,-1.31,-4.77,0.28600000000000003,-1.36,2.79,-0.17,-4.9,2.3,-1.4,-0.8,0.3,0.0,-3.6,-0.1,-0.7,-4.1,-1.2,1.2,0.9,0.1,0.4,-4.0,1.6,-1.1,-0.7,-1.0,1.7,-0.3,-0.2,-3.0,0.3,16.9,16.0,-4.9,-1.4,-0.8,-1.0,-4.0,-1.1,-0.7,-0.8,-1.0,-0.3,-0.2,-0.2,"($2,800,000)","($3,700,000)",-1.9,-3.4,0.02,0.0,"$900,000 ",-0.1,"$800,000 ",-2.3,-1.8,-0.5,-0.1,2.0,2.0,20.83,1.0,77.0,210.0,2.0,21.0
stevede01,2003,1,UTA,NBA,54,0,1511,618,43,135,178,92,28,16,80,86,586,261,133,89,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,UTA,DeShawn Stevenson,21,61,760,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,,-0.7,0.6,-0.1,-0.009000000000000001,,-4.5,-1.6,-6.1,-0.8,-0.046,0.037000000000000005,19.0,3.27,19780,82,0.182,0.5379999999999999,332611,0.542,-1.9,-0.54,-0.3,-3.22,-1.83,-7.48,0.192,-1.44,0.13,0.76,-6.7,2.5,-1.3,-0.9,-0.7,0.0,-3.7,0.0,-1.0,-5.4,-1.0,2.2,-0.1,0.6,1.1,-4.8,1.7,-0.9,-0.6,-1.9,1.9,-0.4,-0.3,-2.9,0.2,12.5,11.7,-6.7,-1.3,-0.9,-1.2,-4.8,-0.9,-0.6,-0.8,-1.9,-0.4,-0.3,-0.4,"($3,100,000)","($4,500,000)",-2.6,-4.4,0.0,0.0,,0.0,,-2.4,-1.6,-0.8,0.0,2.2,2.0,21.83,2.0,77.0,210.0,2.0,22.0
stevede01,2003,2,ORL,NBA,26,0,933,291,36,84,120,66,24,1,40,54,285,115,71,49,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,UTA,DeShawn Stevenson,21,61,760,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,,-0.7,0.6,-0.1,-0.009000000000000001,,-4.5,-1.6,-6.1,-0.8,-0.046,0.037000000000000005,19.0,3.27,19780,82,0.182,0.5379999999999999,332611,0.542,-1.9,-0.54,-0.3,-3.22,-1.83,-7.48,0.192,-1.44,0.13,0.76,-6.7,2.5,-1.3,-0.9,-0.7,0.0,-3.7,0.0,-1.0,-5.4,-1.0,2.2,-0.1,0.6,1.1,-4.8,1.7,-0.9,-0.6,-1.9,1.9,-0.4,-0.3,-2.9,0.2,12.5,11.7,-6.7,-1.3,-0.9,-1.2,-4.8,-0.9,-0.6,-0.8,-1.9,-0.4,-0.3,-0.4,"($3,100,000)","($4,500,000)",-2.6,-4.4,0.0,0.0,,0.0,,-2.4,-1.6,-0.8,0.0,2.2,2.0,21.83,2.0,77.0,210.0,2.0,22.0
stevede01,2004,1,ORL,NBA,55,0,1089,429,38,64,102,69,16,9,57,73,426,174,101,56,67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,UTA,DeShawn Stevenson,22,54,1511,12.2,0.479,0.051,0.22699999999999998,3.5,11.3,7.3,12.0,1.0,0.9,11.0,22.3,,0.6,0.8,1.5,0.046,,-1.8,-1.7,-3.5,-0.6,0.02,0.026000000000000002,19.8,-0.65,19780,82,0.187,0.509,331969,0.512,-1.11,-1.31,-0.12,-1.12,-0.05,-3.6,0.382,-1.37,-0.45,-0.07,-3.7,2.2,-1.4,-0.6,-0.6,0.2,-1.1,-0.2,0.0,-1.8,-0.7,-0.5,-0.7,0.0,-0.1,-1.8,1.5,-0.7,0.0,-1.9,1.7,-0.7,-0.6,0.1,0.4,28.0,26.1,-3.7,-1.4,-0.6,-1.0,-1.8,-0.7,0.0,0.0,-1.9,-0.7,-0.6,-0.9,"($1,900,000)","($3,400,000)",-0.1,-1.9,0.23,0.0,"$1,100,000 ",-0.4,"($800,000)",-1.7,-0.1,-1.6,-1.0,2.2,2.0,22.83,3.0,77.0,210.0,2.0,23.0
stevede01,2004,1,ORL,NBA,55,0,1089,429,38,64,102,69,16,9,57,73,426,174,101,56,67,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,ORL,DeShawn Stevenson,22,26,933,10.5,0.46,0.14400000000000002,0.249,4.3,10.4,7.3,11.6,1.4,0.1,11.2,17.3,,0.2,-0.2,0.0,0.002,,-1.2,-1.8,-3.0,-0.2,0.011000000000000001,-0.009000000000000001,15.4,-8.02,19830,82,0.187,0.504,345985,0.506,-0.99,-1.24,-0.12,-0.21,0.57,-1.87,0.235,-0.44,-3.03,-1.32,-3.2,2.4,-0.7,-0.3,-0.3,0.2,-1.1,0.0,0.3,-1.0,-0.2,0.1,1.7,-0.3,-8.1,-1.3,1.6,-0.3,0.1,-1.9,1.8,-0.4,-0.4,0.6,0.2,35.9,31.1,-3.2,-0.7,-0.3,-0.9,-1.3,-0.3,0.1,0.3,-1.9,-0.4,-0.4,-1.2,"($300,000)","($3,000,000)",-0.1,-1.5,0.28,0.1,"$1,600,000 ",-0.3,"($500,000)",-0.8,0.3,-1.0,-0.9,2.1,3.0,22.83,3.0,77.0,210.0,2.0,23.0
stevede01,2005,1,ORL,NBA,82,0,2648,900,59,182,241,160,58,17,123,178,781,359,242,180,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Deshawn,DeShawn,,Stevenson,,,,,G,0.0,0.0,77.0,210.0,none,,1981-04-03,Fresno,CA,USA,Washington Union,Fresno,CA,USA,0000-00-00,B,ORL,DeShawn Stevenson,23,55,1089,9.3,0.456,0.157,0.237,4.0,6.5,5.2,10.4,0.7,0.6,10.8,21.1,,-0.4,0.3,-0.1,-0.006999999999999999,,-2.8,-2.7,-5.5,-1.0,-0.019,0.012,18.8,-2.6,19705,82,0.196,0.529,336074,0.534,-1.55,-1.67,-0.2,-1.82,-0.96,-6.01,0.276,-1.66,-3.45,0.07,-5.9,2.4,-1.6,-1.1,-0.4,0.1,-2.0,-0.3,-0.5,-3.1,-0.8,-1.1,-2.4,0.2,-1.5,-2.9,1.6,-0.8,-0.3,-3.1,1.7,-0.8,-0.8,0.2,0.3,19.8,18.5,-5.9,-1.6,-1.1,-1.6,-2.9,-0.8,-0.3,-0.5,-3.1,-0.8,-0.8,-1.1,"($4,000,000)","($6,400,000)",-2.0,-3.9,0.0,0.0,,0.0,,-2.9,-0.9,-2.1,0.0,2.0,2.0,23.83,4.0,77.0,210.0,2.0,24.0
stewami01,2000,1,TOR,NBA,26,0,123,33,16,13,29,2,4,3,5,19,34,11,18,11,0,0,2,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,TOR,Michael Stewart,24,42,389,5.4,0.43200000000000005,0.0,0.604,9.2,18.2,13.5,2.2,0.7,3.4,20.2,9.6,,-0.1,0.4,0.2,0.03,,-5.3,0.1,-5.3,-0.3,-0.016,0.046,7.7,-0.39,19755,82,0.16699999999999998,0.511,345007,0.512,-4.25,-0.25,-0.39,1.91,-2.16,-4.75,0.098,-0.47,4.59,-1.01,-5.8,2.9,-0.6,-0.4,-1.0,0.0,-2.5,-0.4,-1.1,-5.2,-0.5,0.5,4.4,-0.8,-0.9,-5.9,1.9,-0.6,-0.4,0.1,2.1,0.0,0.0,-6.1,0.1,9.3,8.5,-5.8,-0.6,-0.4,-0.7,-5.9,-0.6,-0.4,-0.8,0.1,0.0,0.0,0.1,"($700,000)","($2,300,000)",-3.8,-4.6,0.0,0.0,,0.0,,-1.0,-1.1,0.1,0.0,4.3,5.0,24.77,2.0,82.0,230.0,4.0,25.0
stewami01,2001,1,TOR,NBA,11,0,93,22,12,13,25,3,4,3,4,22,23,8,11,6,0,0,1,0,8,4,0,3,3,0,0,1,1,2,2,2,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,TOR,Michael Stewart,25,26,123,8.7,0.39399999999999996,0.0,0.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,,0.0,0.1,0.1,0.036000000000000004,,-3.8,-1.5,-5.3,-0.1,-0.002,0.038,15.3,1.79,19955,82,0.17,0.51,350676,0.511,-2.54,0.07,-0.46,-0.99,-2.77,-6.23,0.031,-0.19,0.89,0.25,-6.0,3.9,-0.2,-0.1,0.8,-0.1,-3.4,0.0,-1.4,-4.1,-0.1,2.8,3.5,0.0,-1.0,-4.2,2.6,-0.1,-0.1,-1.8,2.8,-0.1,0.0,-2.4,0.0,4.7,4.1,-6.0,-0.2,-0.1,-0.4,-4.2,-0.1,-0.1,-0.2,-1.8,-0.1,0.0,-0.1,"$500,000 ","($700,000)",-4.4,-4.8,0.0,0.0,,0.0,,-0.3,-0.2,-0.1,0.0,4.2,5.0,25.77,3.0,82.0,230.0,4.0,26.0
stewami01,2002,1,CLE,NBA,47,0,251,36,19,36,55,6,2,15,10,42,37,14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,TOR,Michael Stewart,26,11,93,8.6,0.395,0.0,0.478,14.4,16.6,15.4,4.9,2.3,2.4,12.6,15.6,,0.0,0.1,0.1,0.057999999999999996,,-3.8,0.7,-3.2,0.0,0.003,0.055,13.6,-0.98,19755,82,0.18100000000000002,0.501,341178,0.501,-1.01,1.18,-0.4,-0.87,-2.51,-3.21,0.024,-0.08,0.61,-0.36,-3.6,4.2,-0.1,0.0,1.0,-0.1,-3.2,0.2,-1.3,-3.4,-0.1,-1.9,1.5,-0.8,1.0,-4.2,2.8,-0.1,-0.1,0.6,3.1,0.0,0.0,-4.9,0.0,8.5,6.2,-3.6,-0.1,0.0,-0.3,-4.2,-0.1,-0.1,-0.4,0.6,0.0,0.0,0.2,"$800,000 ","($300,000)",-4.4,-4.2,0.0,0.0,,0.0,,-0.1,-0.2,0.1,0.0,4.3,5.0,26.77,4.0,82.0,230.0,4.0,27.0
stewami01,2003,1,CLE,NBA,8,0,76,8,5,13,18,0,1,8,1,21,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,CLE,Michael Stewart,27,47,251,5.9,0.426,0.0,0.324,8.3,16.4,12.3,3.6,0.4,4.2,19.1,9.0,,-0.1,0.2,0.1,0.013999999999999999,,-5.8,-0.2,-6.0,-0.3,-0.022000000000000002,0.036000000000000004,7.3,-10.2,19830,82,0.182,0.491,331445,0.491,-3.23,-0.24,-0.34,1.88,-2.67,-4.25,0.063,-0.27,-2.62,-1.92,-6.2,3.2,-0.4,-0.3,-0.7,0.0,-2.3,-0.6,-1.4,-5.0,-0.3,-7.1,-2.7,-1.2,-3.1,-6.2,2.1,-0.4,-0.3,0.0,2.3,0.0,0.0,-6.2,0.1,5.3,4.9,-6.2,-0.4,-0.3,-0.5,-6.2,-0.4,-0.3,-0.5,0.0,0.0,0.0,0.0,"($200,000)","($1,100,000)",-6.0,-6.0,0.0,0.0,,0.0,,-0.7,-0.8,0.1,0.0,4.2,4.0,27.77,5.0,82.0,230.0,4.0,28.0
stewami01,2003,2,BOS,NBA,17,0,71,5,3,8,11,0,1,2,2,13,5,2,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,CLE,Michael Stewart,27,47,251,5.9,0.426,0.0,0.324,8.3,16.4,12.3,3.6,0.4,4.2,19.1,9.0,,-0.1,0.2,0.1,0.013999999999999999,,-5.8,-0.2,-6.0,-0.3,-0.022000000000000002,0.036000000000000004,7.3,-10.2,19830,82,0.182,0.491,331445,0.491,-3.23,-0.24,-0.34,1.88,-2.67,-4.25,0.063,-0.27,-2.62,-1.92,-6.2,3.2,-0.4,-0.3,-0.7,0.0,-2.3,-0.6,-1.4,-5.0,-0.3,-7.1,-2.7,-1.2,-3.1,-6.2,2.1,-0.4,-0.3,0.0,2.3,0.0,0.0,-6.2,0.1,5.3,4.9,-6.2,-0.4,-0.3,-0.5,-6.2,-0.4,-0.3,-0.5,0.0,0.0,0.0,0.0,"($200,000)","($1,100,000)",-6.0,-6.0,0.0,0.0,,0.0,,-0.7,-0.8,0.1,0.0,4.2,4.0,27.77,5.0,82.0,230.0,4.0,28.0
stewami01,2004,1,ATL,NBA,12,0,145,25,21,19,40,5,6,5,6,32,21,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,CLE,Michael Stewart,28,8,76,6.8,0.508,0.0,0.28600000000000003,7.3,18.9,13.1,0.0,0.7,7.5,11.3,5.2,,0.1,0.1,0.2,0.102,,-5.4,0.6,-4.8,-0.1,0.051,0.051,4.6,-3.43,19855,82,0.187,0.498,342334,0.498,-8.6,1.82,-0.25,5.09,-2.49,-4.18,0.019,-0.08,-1.25,-0.57,-4.7,4.5,-0.1,-0.1,-2.8,0.1,-0.6,-0.7,-1.3,-5.3,-0.1,-1.6,0.1,-0.4,-1.8,-5.7,3.0,-0.1,-0.1,1.0,3.3,0.0,0.0,-6.7,0.0,9.5,6.3,-4.7,-0.1,-0.1,-0.5,-5.7,-0.1,-0.1,-0.8,1.0,0.0,0.0,0.2,"$800,000 ","($1,500,000)",-4.7,-4.7,0.0,0.0,,0.0,,-0.1,-0.2,0.1,0.0,4.5,4.0,28.77,6.0,82.0,230.0,4.0,29.0
stewami01,2004,1,ATL,NBA,12,0,145,25,21,19,40,5,6,5,6,32,21,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Michael,Michael,Curtis,Stewart,,,,Yogi,C,0.0,0.0,82.0,230.0,California,,1975-04-24,Cutq Trepied Stella Plage,,FRA,Kennedy,Sacramento,CA,USA,0000-00-00,B,BOS,Michael Stewart,28,17,71,1.5,0.425,0.0,0.4,4.9,12.7,8.9,0.0,0.7,2.2,25.4,5.0,,0.0,0.0,0.0,0.009000000000000001,,-6.5,-1.3,-7.8,-0.1,0.005,0.005,3.7,-2.23,19705,82,0.187,0.532,333755,0.532,-7.95,-1.0,-0.48,4.0,-2.85,-7.8,0.018000000000000002,-0.14,-0.68,-0.4,-8.2,4.6,-0.1,-0.1,-2.7,-0.1,-2.0,-0.4,-1.5,-6.6,-0.1,-1.1,0.7,-0.4,-1.1,-7.0,3.1,-0.1,-0.1,-1.2,3.3,0.0,0.0,-5.8,0.0,4.2,3.4,-8.2,-0.1,-0.1,-0.5,-7.0,-0.1,-0.1,-0.5,-1.2,0.0,0.0,-0.1,"$500,000 ","($1,500,000)",-5.2,-5.7,0.0,0.0,,0.0,,-0.3,-0.3,0.0,0.0,3.9,5.0,28.77,6.0,82.0,230.0,4.0,29.0
stojape01,2000,1,SAC,NBA,75,0,2905,1529,93,341,434,164,91,13,146,144,1189,559,312,267,360,144,8,0,307,173,17,34,51,3,5,3,18,17,128,52,62,60,26,9,,Peja,Predrag,,Stojakovic,,,,Peja,F-G,0.0,0.0,81.0,220.0,none,,1977-06-09,Pozega,,CRO,,,,,0000-00-00,W,SAC,Peja Stojakovic,22,74,1749,16.3,0.5589999999999999,0.37200000000000005,0.213,4.4,12.1,8.2,9.4,1.4,0.3,10.1,20.8,,3.2,1.7,4.8,0.133,,1.4,-1.0,0.4,1.1,0.087,0.046,18.7,3.19,19805,82,0.16699999999999998,0.527,340837,0.523,-1.48,-1.02,0.08,2.71,-0.44,-0.23,0.442,-0.1,0.78,0.61,0.4,2.2,0.2,1.1,-0.6,0.4,2.4,0.0,-0.2,1.9,0.8,0.8,2.4,-0.3,2.4,1.6,1.5,0.7,1.5,-1.2,1.6,-0.5,-0.4,2.8,0.4,23.6,22.4,0.4,0.2,1.1,1.2,1.6,0.7,1.5,1.6,-1.2,-0.5,-0.4,-0.5,"$5,800,000 ","$6,300,000 ",-0.3,0.0,0.51,1.0,"$5,700,000 ",1.2,"$6,600,000 ",2.8,3.9,-1.1,3.3,3.2,3.0,22.65,1.0,81.0,220.0,3.0,23.0
stojape01,2001,1,SAC,NBA,71,0,2649,1506,72,301,373,175,81,14,140,120,1130,547,323,283,310,129,10,0,338,148,16,47,63,10,5,0,19,22,133,50,39,35,48,13,,Peja,Predrag,,Stojakovic,,,,Peja,F-G,0.0,0.0,81.0,220.0,none,,1977-06-09,Pozega,,CRO,,,,,0000-00-00,W,SAC,Peja Stojakovic,23,75,2905,18.4,0.5760000000000001,0.303,0.262,3.5,12.3,8.0,9.6,1.6,0.3,9.9,22.4,,6.8,3.3,10.1,0.168,,2.7,-0.4,2.4,3.1,0.113,0.055,20.2,6.38,20080,82,0.17,0.529,347996,0.52,-1.58,-0.8,0.1,2.88,1.26,1.76,0.723,1.27,4.22,0.69,2.4,2.1,1.8,3.2,-0.8,0.4,2.8,0.0,0.7,3.2,2.3,2.4,3.5,-0.1,4.0,3.0,1.4,2.2,3.4,-0.6,1.5,-0.4,-0.2,3.6,0.7,38.7,36.8,2.4,1.8,3.2,3.5,3.0,2.2,3.4,3.7,-0.6,-0.4,-0.2,-0.2,"$15,300,000 ","$16,600,000 ",3.1,2.8,0.73,3.5,"$16,300,000 ",3.2,"$15,300,000 ",8.7,9.2,-0.6,8.7,3.2,3.0,23.65,2.0,81.0,220.0,3.0,24.0
stojape01,2002,1,SAC,NBA,72,0,2449,1380,61,336,397,141,72,5,101,143,1034,497,264,231,406,155,12,0,486,277,17,66,83,30,10,5,12,34,202,97,60,51,70,32,,Peja,Predrag,,Stojakovic,,,,Peja,F-G,0.0,0.0,81.0,220.0,none,,1977-06-09,Pozega,,CRO,,,,,0000-00-00,W,SAC,Peja Stojakovic,24,71,2649,19.3,0.5920000000000001,0.27399999999999997,0.28600000000000003,3.0,11.9,7.5,10.6,1.5,0.4,9.9,23.2,,6.8,3.0,9.9,0.179,,3.0,-0.5,2.6,3.1,0.124,0.055,20.9,8.12,19755,82,0.18100000000000002,0.54,345857,0.529,-1.49,-0.89,0.12,2.7,1.08,1.4,0.67,0.94,3.23,1.3,2.7,2.1,1.8,3.2,-0.8,0.4,2.9,0.0,0.6,3.0,2.0,4.1,3.3,0.3,4.0,3.4,1.4,2.3,3.4,-0.7,1.5,-0.4,-0.2,4.0,0.7,37.3,35.3,2.7,1.8,3.2,3.6,3.4,2.3,3.4,3.9,-0.7,-0.4,-0.2,-0.3,"$15,400,000 ","$17,600,000 ",3.1,2.9,0.73,3.5,"$17,100,000 ",3.4,"$16,500,000 ",8.5,9.2,-0.7,9.2,3.1,3.0,24.65,3.0,81.0,220.0,3.0,25.0
